"label","location","homepage","lat","long","endowment","lat_long"
"École de management de Normandie",,"https://www.em-normandie.com",,,,
"École nationale des sciences appliquées de Tétouan",,"https://ensa-tetouan.ac.ma/",,,,
"École normale supérieure (Paris)",,"https://www.ens.psl.eu/en",,,,
"İstanbul Ayvansaray University",,"http://en.plato.edu.tr/",,,,
"İzmir Bakırçay University",,"https://bakircay.edu.tr/",,,,
"İzmir Kâtip Çelebi University",,"http://www.ikc.edu.tr/%7C",,,,
"Jamia Nizamia",,"http://www.jamianizamia.org/",,,,
"National Open University of Nigeria",,"http://www.nou.edu.ng/",,,,
"New College Berkeley",,"http://www.newcollegeberkeley.org",,,,
"New Generation University College",,"http://www.nguc.edu.et/",,,,
"New World University",,"http://newworld.ac",,,,
"Newcomb–Tulane College",,"http://college.tulane.edu/",,,,
"Nunez Community College",,"http://www.nunez.edu/",,,,
"Nyala University",,"http://nyalau.edu.sd/",,,,
"Ocean Park Conservation Foundation Hong Kong",,"http://opcf.org.hk/",,,,
"Open Colleges",,"http://www.opencolleges.edu.au",,,,
"Open Training Institute",,"http://www.opentraining.edu.au/",,,,
"Open Universities Australia",,"https://www.open.edu.au",,,,
"Orissa School of Mining Engineering, Keonjhar",,"http://www.osme.net.in/",,,,
"Ostroh Academy",,"http://www.oa.edu.ua/",,,,
"Otto Stern School for Integrated Doctoral Education",,"http://www.oss.uni-frankfurt.de/",,,,
"Ozarks Technical Community College",,"http://www.otc.edu",,,,
"Pacifica Graduate Institute",,"http://www.pacifica.edu/",,,,
"Padmanava College of Engineering, Rourkela",,"http://pcerkl.ac.in",,,,
"Palm Beach State College",,"http://www.palmbeachstate.edu",,,,
"Paris College of Art",,"http://www.paris.edu/",,,,
"Patan Academy of Health Sciences",,"http://www.pahs.edu.np",,,,
"Patnam Rajender Reddy Memorial Engineering College",,"http://www.prrm.co.in",,,,
"Pentecost University",,"https://pentvars.edu.gh/",,,,
"Periyar Maniammai Institute of Science & Technology",,"http://www.pmu.edu",,,,
"Pittsburgh Institute of Mortuary Science",,"https://pims.edu",,,,
"Plymouth Devon International College",,"http://www.plymouth.ac.uk/upic",,,,
"Polytechnic West",,"http://www.polytechnic.wa.edu.au/",,,,
"Pravara Institute of Medical Sciences",,"http://www.pravara.com",,,,
"Prince Mohammad bin Fahd University",,"http://www.pmu.edu.sa/",,,,
"Puntland State University",,"http://www.puntlandstateuniversity.com",,,,
"Sri Padmavati Mahila Visvavidyalayam",,"http://www.spmvv.ac.in/",,,,
"Sultan Azlan Shah Polytechnic",,"http://www.psas.edu.my",,,,
"K. J. Somaiya Institute of Engineering and Information Technology",,"http://somaiya.edu/VidyaVihar/kjsieit/",,,,
"Setanta College",,"http://www.setantacollege.com",,,,
"Seventh-day Adventist College of Education (India)",,"http://www.sdacollegeofeducation.in",,,,
"Shahed University",,"http://www.shahed.ac.ir/",,,,
"Shanghai University of International Business and Economics",,"http://www.suibe.edu.cn",,,,
"Shimane University",,"https://www.shimane-u.ac.jp",,,,
"Shivaji College, Karwar",,"http://www.scebaadkarwar.org/",,,,
"Siddhartha University",,"http://siddharthauniversity.org.np/introduction.htm",,,,
"Silver Oak College of Engineering and Technology",,"http://socet.in/socet/",,,,
"Singhania University",,"http://www.singhaniauniversity.co.in/",,,,
"Skema Business School",,"http://www.skema.edu",,,,
"Skolkovo Institute of Science and Technology",,"http://skoltech.ru/",,,,
"Sonoma Adventist College",,"http://www.sonoma.ac.pg/",,,,
"St. Francis' College",,"http://www.stfrancislucknow.org",,,,
"St. Peter's Engineering College, Hyderabad",,"http://stpetershyd.com",,,,
"St. Pius X College (Rajapuram)",,"http://www.stpius.ac.in",,,,
"Vikrama Simhapuri University",,"http://www.simhapuriuniv.ac.in/",,,,
"Escola Superior Náutica Infante Dom Henrique",,"http://www.enautica.pt",,,,
"Escola Superior de Ciências Empresariais (Setúbal)",,"http://www.esce.ips.pt/",,,,
"Escuela Politécnica Superior de Linares",,"http://www.ujaen.es/centros/epsl/",,,,
"Escuela de Arte Eladio Vélez (Itagüí)",,"http://www.escuelaeladiovelez.edu.co/",,,,
"Eswatini College of Technology",,"http://www.scot.co.sz",,,,
"Eszterházy Károly University",,"http://uni-eger.hu/",,,,
"Ethiopian Adventist College",,"https://ethiopiaadventistcollege.org",,,,
"Ethiraj College for Women",,"https://www.ethirajcollege.edu.in",,,,
"Ettumanoorappan College, Ettumanoor",,"https://ettumanoorappancollege.edu.in/",,,,
"Hwa Hsia University of Technology",,"http://english.hwh.edu.tw/",,,,
"Integrated Innovation Institute",,"http://www.cmu.edu/integrated-innovation/",,,,
"Iranian Research Institute for Information Science and Technology",,"http://www.irandoc.ac.ir/",,,,
"Jamhuriya University of Science and Technology",,"http://www.just.edu.so/%7Cjust.edu.so",,,,
"Korea University College of Engineering",,"http://eng.korea.ac.kr/",,,,
"Madhya Pradesh Bhoj Open University",,"http://www.bhojvirtualuniversity.com",,,,
"Shri Shikshayatan College",,"http://shrishikshayatancollege.org",,,,
"Sri Lanka Air Force Junior Command & Staff College",,"http://www.airforce.lk/jc&sc/index.php",,,,
"Texas Tech University Health Sciences Center School of Medicine",,"http://www.ttuhsc.edu/medicine/",,,,
"University of Sydney Faculty of Science",,"http://sydney.edu.au/science/",,,,
"University of Durban-Westville",,,,,,
"Southwest Medical University",,,,,,
"Sree Buddha College of Engineering, Elavumthitta",,,,,,
"Sreenidhi Institute of Management and Science",,,,,,
"St. Claret College",,,,,,
"St. Mary's University (Galveston, Texas)",,,,,,
"St. Pius X Preparatory Seminary",,,,,,
"St. Xavier's College, Tezpur",,,,,,
"S.C. Dey College, Kalinagar",,,,,,
"S.M. Dev College, Lakhipur",,,,,,
"S.S. College, Jehanabad",,,,,,
"SJPN Trust's Polytechnic",,,,,,
"Sree Narayana College, Anjumoorthy",,,,,,
"Sri Jagannath Medical College and Hospital",,,,,,
"St.Thomas Institute for Science and Technology",,,,,,
"Belarusian Trade-Economic University of Consumer Cooperation",,,,,,
"Belkuchi College",,,,,,
"Belle Plain College",,,,,,
"Beltola College",,,,,,
"Benue State Polytechnic",,,,,,
"Bhabha Institute of Education",,,,,,
"Bidheh Law College",,,,,,
"Bihar Institute of Law",,,,,,
"KGiSL Institute of Technology",,,,,,
"Kaiser Permanente Bernard J. Tyson School of Medicine",,,,,,
"Kalpana Chawla Government Medical College",,,,,,
"Kamagambo Adventist College",,,,,,
"Kanye Seventh-day Adventist College of Nursing",,,,,,
"Karachi Institute of Economics and Technology",,,,,,
"Karnataka (Govt.) Polytechnic",,,,,,
"Kasama College of Education",,,,,,
"Keio Junior College of Nursing",,,,,,
"Kensington University",,,,,,
"Kent and Medway Medical School",,,,,,
"Lincoln American University",,,,,,
"Temple Gate Polytechnic",,,,,,
"Tenshi Junior College",,,,,,
"Zahira College, Mawanella",,,,,,
"Zambian Open University",,,,,,
"Zamboanga National High School West",,,,,,
"Zamboanga Peninsula Polytechnic State University",,,,,,
"Zhengzhou College of Economics",,,,,,
"Zhytomyr National Agroecological University",,,,,,
"École nationale supérieure Louis-Lumière",,,,,,
"École nationale supérieure d'ingénieurs de constructions aéronautiques",,,,,,
"İzmir Democracy University",,,,,,
"İzmir University",,,,,,
"New Hampshire College of Agriculture and the Mechanic Arts",,,,,,
"Our Lady of Mercy College – Bacolod",,,,,,
"Pentecostal Collegiate Institute (New York)",,,,,,
"Prince of Wales College",,,,,,
"University of Palencia",,,,,,
"Soule University",,,,,,
"Kenya Medical Training College",,,,,,
"Muğla University",,,,,,
"Southern Baptist Theological Seminary",,"http://www.sbts.edu/",38.2485,-85.6869,"8.97E7",
"University of Southern Brittany",,"http://www.univ-ubs.fr/",47.6463,-2.7442,"6.6335267E7",
"UIC College of Pharmacy",,"https://pharmacy.uic.edu/",41.8706,-87.6708,"1.2E7",
"Osnabrück University of Applied Sciences",,"http://www.hs-osnabrueck.de",52.2832,8.0251,"1.05E8",
"Middle East Technical University",,"http://www.metu.edu",39.8914,32.7847,"4.0E8",
"Middle East Technical University",,"http://www.metu.edu.tr",39.8914,32.7847,"4.0E8",
"Middle Tennessee State University",,"http://www.mtsu.edu",35.849,-86.365,"1.056E8",
"Midlands Technical College",,"http://www.midlandstech.edu",33.988,-80.98,"9300000.0",
"Midwestern University",,"http://www.midwestern.edu",41.8274,-87.9993,"1.705E8",
"Milligan University",,"http://www.milligan.edu/",36.3017,-82.2951,"3.27E7",
"Milwaukee Institute of Art & Design",,"http://www.miad.edu/",43.031,-87.9078,"3200000.0",
"Minneapolis College of Art and Design",,"http://www.mcad.edu",44.9572,-93.2749,"5.67E7",
"Misericordia University",,"http://www.misericordia.edu/",41.3451,-75.9716,"5.45E7",
"Mississippi University for Women",,"http://www.muw.edu",33.4931,-88.4186,"4.38E7",
"Mohawk College",,"http://www.mohawkcollege.ca/international-students",43.2382,-79.8857,"1.13E7",
"Mohawk College",,"https://www.mohawkcollege.ca",43.2382,-79.8857,"1.13E7",
"Mohawk Valley Community College",,"http://www.mvcc.edu",43.0769,-75.2201,"3600000.0",
"Molloy College",,"http://www.molloy.edu/",40.6858,-73.6264,"4.08E7",
"Carey Business School",,"http://carey.jhu.edu",39.2825,-76.6019,"5.0E7",
"Rush Medical College",,"https://www.rushu.rush.edu/rush-medical-college",41.8736,-87.6695,"6.32E8",
"Rust College",,"http://www.rustcollege.edu",34.7747,-89.4483,"4.34E7",
"Rutgers University",,"http://scarletknights.com/",40.5017,-74.4481,"1.476E9",
"Rutgers University–Camden",,"http://www.camden.rutgers.edu",39.949,-75.124,"6.03E8",
"Rutgers University–Newark",,"http://newark.rutgers.edu",40.741,-74.174,"1.22E9",
"Ryerson University",,"http://www.ryerson.ca/",43.6577,-79.3802,"1.41513845E8",
"SCU Leavey School of Business",,"http://www.scu.edu/business",37.3511,-121.94,"9.79248E8",
"SUNY Broome Community College",,"http://www.sunybroome.edu",42.135,-75.9101,"3.62E7",
"SUNY Poly College of Nanoscale Science and Engineering",,"https://sunypoly.edu",42.6912,-73.8329,"6100000.0",
"SUNY Ulster",,"http://www.sunyulster.edu",41.8529,-74.1311,"8500000.0",
"Saint Elizabeth University",,"http://www.steu.edu/",40.781,-74.438,"1.57E7",
"Saint Leo University",,"http://www.saintleo.edu/",28.3381,-82.257,"6.22E7",
"Saint Martin's University",,"http://www.stmartin.edu/",47.0406,-122.816,"2.7E7",
"Saint Mary's College (Indiana)",,"http://www.saintmarys.edu",41.7067,-86.257,"2.016E8",
"Saint Mary's University of Minnesota",,"http://www.smumn.edu",44.0448,-91.6961,"6.18E7",
"Saint Mary-of-the-Woods College",,"https://smwc.edu",39.5087,-87.4665,"9500000.0",
"Saint Michael's College",,"http://www.smcvt.edu/%7Csmcvt.edu",44.4947,-73.1653,"8.91E7",
"Saint Vincent College",,"http://www.stvincent.edu",40.2928,-79.4021,"1.098E8",
"Salem State University",,"http://www.salemstate.edu",42.5031,-70.8926,"1.8203193E7",
"Salisbury University",,"http://www.salisbury.edu",38.3456,-75.6058,"7.17E7",
"Salus University",,"https://www.salus.edu",40.0863,-75.1291,"5.6E7",
"Salve Regina University",,"http://www.salve.edu",41.4739,-71.2992,"6.38E7",
"Samuel Curtis Johnson Graduate School of Management",,"http://Bloomberg.com",42.4458,-76.4831,"2.1E8",
"Catholic Theological Union",,"http://www.ctu.edu/",41.7978,-87.5858,"4.4E7",
"Michigan Medicine",,,42.2821,-83.7273,"2.1E9",
"Michigan State University",,,42.725,-84.48,"3.03E9",
"Michigan Technological University",,,47.12,-88.55,"1.153E8",
"Middlebury College",,,44.0089,-73.1772,"1.158E9",
"Millersville University of Pennsylvania",,,40.0,-76.356,"5.7888922E7",
"Millikin University",,,39.8425,-88.975,"1.069E8",
"Mills College",,,37.7806,-122.183,"1.964E8",
"Millsaps College",,,32.3222,-90.1794,"1.179E8",
"Minnesota State University, Mankato",,,44.1466,-93.9981,"5.79E7",
"Minnesota State University Moorhead",,,46.8664,-96.762,"2.9E7",
"Mississippi College",,,32.3358,-90.3314,"8.7E7",
"Mississippi State University",,,33.454,-88.789,"5.287E8",
"Missouri Baptist University",,,38.6417,-90.4622,"5000000.0",
"Missouri State University",,,37.1997,-93.2808,"1.458E8",
"Missouri University of Science and Technology",,,37.9555,-91.7735,"1.908E8",
"Missouri University of Science and Technology",,,37.9555,-91.7735,"1.75E9",
"Mitchell College",,,41.3296,-72.0929,"6100000.0",
"Rush University",,,41.8746,-87.6688,"6.203E8",
"Rutgers University–New Brunswick",,,40.5025,-74.4486,"1.22E9",
"SOAS University of London",,,51.522,-0.129,"4.7E7",
"SUNY Polytechnic Institute",,,43.134,-75.229,"6100000.0",
"Sacred Heart University",,,41.2214,-73.2419,"1.771E8",
"Saginaw Valley State University",,,43.5141,-83.9616,"8.74E7",
"Saint Anselm College",,,42.985,-71.5064,"1.64E8",
"Saint Francis University",,,40.5042,-78.6375,"5.0E7",
"Saint Joseph's University",,,39.9953,-75.2389,"2.943E8",
"Saint Louis University",,,38.6365,-90.2339,"1.28E9",
"Saint Mary's College of California",,,37.841,-122.109,"1.813E8",
"Saint Mary's University (Halifax)",,,44.6317,-63.5797,"3.63E7",
"Saint Peter's University",,,40.7272,-74.0717,"3.105E7",
"Sam Houston State University",,,30.7139,-95.5472,"1.169E8",
"Wiess School of Natural Sciences",,"http://natsci.rice.edu/",29.719,-95.4012,,
"Yogi Vemana University",,"http://www.yogivemanauniversity.ac.in/",14.4738,78.7115,,
"Helena College University of Montana",,"http://www.helenacollege.edu",46.595,-112.015,,
"Hotel Institute Montreux",,"http://www.hotelinstitutemontreux.com",46.4327,6.9111,,
"Keimyung University",,"http://www.kmu.ac.kr",35.8574,128.483,,
"Lyme Academy College of Fine Arts",,"http://www.lymeacademy.org/",41.3172,-72.3031,,
"Pritzker School of Medicine",,"http://pritzker.bsd.uchicago.edu/",41.7919,-87.6028,,
"Tamagawa University",,"http://www.tamagawa.jp/en/",35.5669,139.468,,
"Nantes-Atlantic National College of Veterinary Medicine, Food Science and Engineering",,"http://www.oniris-nantes.fr/en/school/welcome-to-oniris/",47.2892,1.52244,,
"National Academy of Management",,"http://nam.kiev.ua",50.4303,30.4472,,
"Russian State University for the Humanities",,"http://rggu.com/",55.7767,37.5961,,
"TELECOM Lille 1",,"http://www.imt-lille-douai.fr/en/",50.6111,3.13444,,
"Zuyd University of Applied Sciences",,"https://www.zuyd.nl/en",50.8802,5.95953,,
"Instituto Superior de Ciências Policiais e Segurança Interna",,"http://www.iscpsi.pt",38.7042,-9.17803,,
"Korea University Graduate School of International Studies",,"https://int.korea.edu",37.5892,127.032,,
"Maharaja's Technological Institute",,"http://www.mtithrissur.ac.in",10.5315,76.2216,,
"Moody College of Communication",,"http://moody.utexas.edu/",30.2891,-97.7408,,
"Nara University of Education",,"http://www.nara-edu.ac.jp/ADMIN/RYUGAKU/english/",34.6731,135.843,,
"National Defense Medical College",,"http://www.ndmc.ac.jp/",35.8038,139.468,,
"Norman Paterson School of International Affairs",,"http://www1.carleton.ca/npsia/",45.3823,-75.6962,,
"Takushoku University Hokkaido Junior College",,"http://www.takushoku-hc.ac.jp/",43.7165,142.022,,
"University of Defence (Czech Republic)",,"http://www.unob.cz/en",49.2075,16.5949,,
"University of Lubumbashi",,"http://www.unilu.ac.cd/",-11.6144,27.4806,,
"Karlstad University",,"http://www.kau.se/",59.4058,13.5817,,
"Kōchi University",,"https://www.kochi-u.ac.jp/english/",33.5947,133.613,,
"Monterrey College of Music and Dance",,"http://www.esmdm.edu.mx/",25.6726,-100.34,,
"Södertörn University",,"http://www.sh.se/",59.2197,17.9431,,
"University of Fine Arts in Poznań",,"http://uap.edu.pl/",52.41,16.9289,,
"Ural Technological College",,"http://www.urtk-mephi.ru/",56.81,61.321,,
"École nationale d'assurances",,"http://www.enass.fr",48.8872,2.2383,,
"Jin-ai University",,"http://www.jindai.ac.jp/",35.8914,136.211,,
"Kharkiv National Academy of Municipal Economy",,"http://www.kname.edu.ua",49.995,36.242,,
"LASALLE College of the Arts",,"http://www.lasalle.edu.sg",1.30307,103.852,,
"Mt. San Antonio College",,"http://www.mtsac.edu",34.0471,-117.845,,
"TCNJ School of Business",,"http://business.pages.tcnj.edu/",40.2696,-74.7817,,
"Takasaki University of Health and Welfare",,"http://www.takasaki-u.ac.jp/",36.3247,139.055,,
"Technical University of Nova Scotia",,"http://www.tuns.ca",44.6425,-63.5728,,
"Tokyo Management College",,"http://www.tmc-ipd.ac.jp/jp/",35.7461,139.938,,
"Transbaikal State University",,"http://www.zabgu.ru/",52.0321,113.529,,
"University of Łódź School of Polish for Foreigners",,"http://www.sjpdc.uni.lodz.pl/",51.7717,19.4731,,
"Villahermosa Institute of Technology",,"http://www.itvillahermosa.edu.mx",18.023,-92.9032,,
"Johnson College",,"http://www.johnson.edu",41.4501,-75.6401,,
"Khmelnytskyi National University",,"http://www.khnu.km.ua",48.3042,38.0181,,
"Kobe University",,"http://www.kobe-u.ac.jp",34.7281,135.235,,
"Maria Curie-Skłodowska University",,"http://umcs.pl",51.2456,22.5406,,
"Moscow State Aviation Technological University",,"http://www.mati.ru",55.7392,37.4093,,
"Superior Institute of Religious Sciences of St. Thomas Aquinas",,"http://tomainstytut.org/en/",50.4664,30.4708,,
"Technische Universität Ilmenau",,"https://www.tu-ilmenau.de/en/international/%7C2=www.tu-ilmenau.de",50.6817,10.9389,,
"Tungnan University",,"http://www.tnu.edu.tw/english/index.html",25.0048,121.604,,
"University of Copenhagen Faculty of Science",,"http://www.science.ku.dk/english/",55.6975,12.5594,,
"University of Georgia School of Social Work",,"http://www.ssw.uga.edu",33.9426,-83.3711,,
"University of Mississippi School of Medicine",,"http://som.umc.edu/",32.3308,-90.1703,,
"Jutland Art Academy",,"http://www.djk.nu/",56.1589,10.2123,,
"Lake Michigan College",,"http://www.lakemichigancollege.edu/",42.0972,-86.3929,,
"Saga University",,"http://www.saga-u.ac.jp/english/index.html",33.2422,130.291,,
"St. Marianna University School of Medicine",,"http://www.marianna-u.ac.jp/",35.6005,139.549,,
"Technological University of Pereira",,"http://www.utp.edu.co/",4.795,-75.6886,,
"University of Jammu",,"http://jammuuniversity.ac.in",32.7186,74.8692,,
"University of Mississippi Medical Center School of Dentistry",,"http://dentistry.umc.edu/",32.3291,-90.1744,,
"Van Xuan University of Technology",,"http://www.vxut.edu.vn/",18.7894,105.717,,
"École Spéciale des Travaux Publics",,"http://www.estp.fr/index.php%3Flang=en",48.8503,2.34667,,
"Kazakh University of Economics, Finance and International Trade",,"https://kuef.kz/ru/",51.935,71.2726,,
"Northcentral University",,"http://www.ncu.edu",33.6412,-111.893,,
"Penn State DuBois",,"https://dubois.psu.edu/",41.1273,-78.7515,,
"Pundra University of Science and Technology",,"http://www.pundrouniversity.edu.bd/",24.933,89.3473,,
"Teikyo Heisei Nursing Junior College",,"http://www.thjc.jp/",35.6149,140.094,,
"Tokyo University of Information Sciences",,"http://www.tuis.ac.jp/english/index.html",35.6375,140.203,,
"Universidad Tecnológica del Centro",,"http://www.unitec.edu.ve",10.2058,-67.8758,,
"University of Kaposvár",,"http://www.ke.hu/",46.385,17.8261,,
"University of Michigan School of Public Health",,"https://sph.umich.edu/",42.2808,-83.7304,,
"University of Miyazaki",,"http://www.miyazaki-u.ac.jp/english/",31.9339,131.419,,
"Yokohama Soei Junior College",,"http://www.soei.ac.jp/",35.5125,139.511,,
"Zabol University",,"http://www.uoz.ac.ir/",35.6004,53.4367,,
"Karlsruhe University of Applied Sciences",,"http://www.hs-karlsruhe.de/en",49.0156,8.3908,,
"Karnataka State Women's University",,"http://www.kswu.ac.in",16.8356,75.6426,,
"Katharine Gibbs School – Melville",,"http://www.gibbsmelville.edu",40.7789,-73.4155,,
"Katz Center for Advanced Judaic Studies",,"https://katz.sas.upenn.edu/",39.9473,-75.1485,,
"Kawasaki City College of Nursing",,"http://www.kawasaki-nursing-c.ac.jp/",35.5358,139.67,,
"Mary and John Gray Library",,"https://www.lamar.edu/library/",30.0423,-94.075,,
"Maurice H. Kornberg School of Dentistry",,"https://dentistry.temple.edu/",40.002,-75.152,,
"McGill University Faculty of Engineering",,"https://www.mcgill.ca/engineering/",45.5053,-73.5764,,
"McGill University School of Religious Studies",,"https://mcgill.ca/religiousstudies",45.5066,-73.5774,,
"McIntire School of Commerce",,"http://www.commerce.virginia.edu/",38.0331,-78.5041,,
"Moscow State University of Civil Engineering",,"http://mgsu.ru/en/",55.8575,37.6919,,
"Mother Gnanamma Catholic College of Education",,"http://www.mgcce.edu.in/",8.2418,77.501,,
"Mount Marty University",,"https://www.mountmarty.edu",42.875,-97.4102,,
"Mountainland Technical College",,"http://www.mtec.edu/",40.275,-111.729,,
"Montreux Business University",,"http://www.mbuniversity.ch",46.4248,6.92436,,
"Moores School of Music",,"http://www.music.uh.edu/",29.7252,-95.344,,
"Multitech Business School",,"http://www.multitech.ac.ug/",0.324444,32.565,,
"Osaka Electro-Communication University",,"http://www.osakac.ac.jp/en/",34.7603,135.627,,
"Osaka Ohtani College",,"http://www.osaka-ohtani.ac.jp",34.4821,135.581,,
"Osaka Sangyo University",,"http://www.osaka-sandai.ac.jp/",34.7079,135.641,,
"Osaka University of Arts",,"http://www.osaka-geidai.ac.jp/",34.5108,135.632,,
"Orenburg State University",,"http://www.osu.ru",51.778,55.108,,
"Otago Polytechnic",,"https://www.op.ac.nz",-45.8659,170.519,,
"Otsego Local School District",,"http://www.otsego.k12.oh.us/",41.4197,-83.7401,,
"Our Lady Seat of Wisdom College (Canada)",,"https://www.seatofwisdom.ca/",45.4824,-77.6811,,
"Oxford-Man Institute of Quantitative Finance",,"http://www.oxford-man.ox.ac.uk",51.7615,-1.27,,
"PDA College of Engineering",,"http://www.pdaengg.com/",17.3146,76.8343,,
"PSG Institute of Medical Sciences & Research",,"http://psgimsr.ac.in/",11.0247,77.003,,
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering",,"http://www.pvppcoe.ac.in",19.0505,72.8784,,
"Paier College of Art",,"http://www.paier.edu/",41.3476,-72.9352,,
"Saint Petersburg State University of Service and Economics",,"http://www.unecon.ru/",59.8811,30.425,,
"Slovak University of Agriculture",,"http://www.uniag.sk/",48.3147,18.0875,,
"University Campus Milton Keynes",,"https://www.beds.ac.uk/milton-keynes",52.039,-0.7563,,
"University of Business and Administration in Gdynia",,"http://www.wsaib.pl/",54.5078,18.5303,,
"University of Washington School of Dentistry",,"http://www.dental.washington.edu/",47.6492,-122.307,,
"University of Wisconsin Law School",,"https://law.wisc.edu/",43.0746,-89.4024,,
"Wanda L. Bass School of Music",,"http://www.okcu.edu/music",35.4953,-97.5394,,
"West Pomeranian University of Technology",,"http://www.zut.edu.pl/",53.4244,14.5353,,
"École Duperré",,"http://www.duperre.org/en/",48.8653,2.36202,,
"École nationale supérieure d'ingénieurs de Poitiers",,"http://ensip.univ-poitiers.fr/",46.3412,-0.2248,,
"École nationale supérieure de mécanique et d'aérotechnique",,"http://www.isae-ensma.fr",46.6614,0.360556,,
"Sangju National University",,"http://www.knu.ac.kr/",36.378,128.146,,
"Sarguja University",,"http://www.sargujauniversity.in",23.1122,83.1928,,
"Smt. NHL Municipal Medical College",,"http://www.nhlmmc.edu.in/",23.0183,72.5711,,
"UC Riverside School of Medicine",,"http://medschool.ucr.edu/",33.975,-117.325,,
"University of Tromsø",,"https://en.uit.no/startsida",69.6805,18.9731,,
"Vienna School of Osteopathy",,"http://www.wso.at/",48.1887,16.2933,,
"Zhejiang University of Finance and Economics",,"http://www.zufe.edu.cn/",30.3217,120.395,,
"SAE Expression College",,"http://expression.sae.edu",37.8475,-122.295,,
"SIUC School of Music",,"http://cola.siu.edu/music/",37.7165,-89.2179,,
"SOSU Aarhus",,"https://www.sosuoj.dk/",56.1059,10.1146,,
"SRM University, Sikkim",,"http://www.srmus.ac.in",12.8236,80.0442,,
"Sabzevar University of New Technology",,"http://www.sunt.ir/",36.2983,57.6809,,
"Sailabala Women's College, Cuttack",,"http://shailabalawomenscollege.ac.in/",20.4774,85.8635,,
"Saint-Petersburg State University of Culture and Arts",,"http://www.spbgik.ru",59.9462,30.3313,,
"Saint Petersburg Electrotechnical University",,"https://etu.ru/en/university",59.9725,30.3225,,
"Sam and Irene Black School of Business",,"http://behrend.psu.edu/academic/business/index.htm",42.119,-79.983,,
"Teikyo Junior College",,"http://www.teikyo-jc.ac.jp",35.6813,139.678,,
"Tokyo Health Care University",,"https://www.thcu.ac.jp/english/",35.6314,139.726,,
"Tokyo Seitoku University",,"http://www.tsu.ac.jp",35.7669,139.739,,
"Utah Water Research Laboratory",,"http://uwrl.usu.edu/",41.7397,-111.794,,
"Bhagini Nivedita College",,"http://bhagininiveditacollege.in",22.5726,88.3639,,
"Bhavan's College",,"http://www.bhavans.ac.in",19.125,72.8359,,
"Biberach University of Applied Sciences",,"https://www.hochschule-biberach.de",48.0936,9.78833,,
"Big Sandy Community and Technical College",,"http://bigsandy.kctcs.edu/",37.6879,-82.7781,,
"Biju Patnaik University of Technology",,"http://www.bput.ac.in/",22.2356,84.8266,,
"Binayak Acharya College",,"http://www.binayakacharyacollege.in/",19.3218,84.7657,,
"Bingöl University",,"http://en.bingol.edu.tr/",38.8852,40.5057,,
"Birkenhead Sixth Form College",,"http://www.bsfc.ac.uk",53.3949,-3.0547,,
"Birla Institute of Technology, Jaipur",,"http://bitmesra.ac.in/BIT_Mesra%3Fcid=5&pid=H",26.8545,75.8262,,
"Birla Vishvakarma Mahavidyalaya",,"http://www.bvmengineering.ac.in",22.5522,72.9236,,
"Birmingham Business School (University of Birmingham)",,"http://www.birmingham.ac.uk/schools/business/index.aspx",52.4495,-1.9253,,
"Birralee International School Trondheim",,"http://www.birralee.no/",63.4274,10.3914,,
"Birzeit University",,"http://www.birzeit.edu",31.9587,35.1807,,
"Bishop Agniswamy College of Education",,"http://www.baceducation.org/index2.html",8.13329,77.314,,
"Bishop Simon Bruté College Seminary",,"http://www.archindy.org/bsb",39.8006,-86.2046,,
"Bitlis Eren University",,"http://www.bitliseren.edu.tr/Default.aspx",38.4371,42.1387,,
"Biwako Seikei Sport College",,"http://www.osaka-seikei.ac.jp/biwako-daigaku/",35.2282,135.947,,
"Björklunden",,"http://www.lawrence.edu/dept/bjork/",45.0386,-87.1283,,
"Michael Madhusudan Dutta College",,"http://www.mmdcollege.in/",23.0231,91.7086,,
"Michael Madhusudan Memorial College",,"http://www.madhusudancollege.in/",23.5498,87.3104,,
"Michaelis School of Fine Art",,"http://www.michaelis.uct.ac.za/",-33.93,18.4136,,
"Michigan Career and Technical Institute",,"http://www.michigan.gov/mdcd/0,1607,7-122-25392_40237_40242---,00.html",42.5043,-85.516,,
"Michigan State University College of Human Medicine",,"http://www.chm.msu.edu/",42.7226,-84.4648,,
"Mico University College",,"https://www.themico.edu.jm",17.9885,-76.7877,,
"Mid-America Christian University",,"http://www.macu.edu",35.3478,-97.5783,,
"Mid-Atlantic Christian University",,"http://www.macuniversity.edu",36.3041,-76.2169,,
"Mid-Continent University",,"http://www.midcontinent.edu",36.8148,-88.6483,,
"Mid Michigan Community College",,"http://www.midmich.edu/",43.9694,-84.7642,,
"Mid Western University",,"http://www.mwu.edu.np",28.5896,81.6232,,
"Middle East University (Lebanon)",,"http://meu.edu.lb",33.8732,35.5669,,
"Middle Tennessee School of Anesthesia",,"http://www.mtsa.edu/",36.2532,-86.6837,,
"Middlebury College Language Schools",,"https://www.middlebury.edu/language-schools/",44.0107,-73.1764,,
"Middlebury Institute of International Studies at Monterey",,"http://www.middlebury.edu/institute",36.5997,-121.897,,
"Middlesex Community College (Connecticut)",,"http://mxcc.edu",41.5384,-72.6106,,
"Middlesex Community College (Massachusetts)",,"http://www.middlesex.mass.edu",42.5245,-71.2741,,
"Middlesex County College",,"http://www.middlesexcc.edu/",40.506,-74.366,,
